country,num_people,Electricity_consumption,clean_energy,num_cars,factory_size,local_products?,buy _environmentally_companies?,HANDLE WASTE?,Heating energy,gasoline,natural gas ,water consumtion,waste quantity,Carbon_precentage
United States,347,3425,96,4,1,Always,Sometimes,Glass,Charcoal,1278,4337,2512,2701,118.092827988775
United States,543,4270,99,5,3,Always,Sometimes,Glass,Charcoal,2836,6573,1789,3091,189.460715998166
United States,134,4684,68,6,1,Always,Sometimes,Glass,Charcoal,1510,3483,1907,1109,75.1893079564529
United States,259,5975,89,7,3,Always,Sometimes,Glass,Charcoal,2050,6192,1506,3317,126.705763952781
United States,722,2992,87,2,0,Always,Sometimes,Glass,Charcoal,2425,4411,2402,1345,203.875388030254
United States,239,3817,37,4,1,Always,Sometimes,Glass,Charcoal,1918,1670,2462,278,86.7749279783323
United States,698,3632,87,3,3,Always,Sometimes,Glass,Charcoal,1027,5284,1991,1592,190.395304020955
United States,629,4919,10,3,0,Always,Sometimes,Glass,Charcoal,2258,5015,1644,3111,190.911036005652
United States,174,3311,50,5,0,Always,Sometimes,Glass,Charcoal,2399,2151,1595,4534,82.4882799767171
United States,771,2705,7,5,2,Always,Sometimes,Glass,Charcoal,1808,2762,1336,1558,194.063784044043
United States,110,3790,29,5,3,Always,Sometimes,Glass,Charcoal,1490,3120,275,585,63.4040999668441
United States,447,1312,71,6,2,Always,Sometimes,Glass,Charcoal,2548,4346,665,656,143.330360023588
United States,322,6110,46,2,2,Always,Sometimes,Glass,Charcoal,822,6711,989,121,126.08831596035
United States,123,3613,6,6,2,Always,Sometimes,Glass,Charcoal,887,3025,177,1408,58.0228879717229
United States,60,4514,35,5,0,Always,Sometimes,Glass,Charcoal,2813,3751,1193,4032,75.9719919535579
United States,368,5289,17,6,0,Always,Sometimes,Glass,Charcoal,1074,1986,676,3185,109.739643975996
United States,544,1838,100,8,0,Always,Sometimes,Glass,Charcoal,981,4765,1833,3047,151.939052025033
United States,724,4234,54,3,0,Always,Sometimes,Glass,Charcoal,2591,3617,719,4662,205.467536019163
United States,290,2134,30,4,1,Always,Sometimes,Glass,Charcoal,1941,6249,2656,2541,118.809564002316
United States,651,2607,6,6,0,Always,Sometimes,Glass,Charcoal,2188,1276,2756,2611,166.67016403363
United States,406,3468,3,4,3,Always,Sometimes,Glass,Charcoal,921,5496,230,4943,130.071220000764
United States,374,3554,27,8,1,Always,Sometimes,Paper,Charcoal,2286,5572,999,2937,138.399355995036
United States,513,5675,93,9,3,Always,Sometimes,Paper,Charcoal,2154,1061,1309,3214,148.010895980292
United States,663,5954,72,5,1,Always,Sometimes,Paper,Charcoal,1281,1740,2623,4764,173.71631199306
Egypt,343,5659,31,4,3,Always,Sometimes,Paper,Charcoal,2548,5297,2677,4521,141.285921301812
Egypt,758,4013,72,6,3,Always,Sometimes,Paper,Charcoal,2203,2784,1387,2074,201.036861357
Egypt,434,5626,77,7,2,Always,Sometimes,Paper,Charcoal,1102,3054,1902,435,130.011521307651
Egypt,171,6521,6,5,0,Always,Sometimes,Paper,Charcoal,1916,6328,913,2954,106.240205277527
Egypt,520,5641,32,8,3,Always,Sometimes,Paper,Charcoal,1192,6021,1019,613,163.263969319071
Egypt,290,6911,23,3,2,Always,Sometimes,Paper,Charcoal,1001,5806,2710,1938,118.788173283439
Egypt,696,6616,59,4,3,Always,Sometimes,Paper,Charcoal,2190,4389,132,1543,204.209641323216
Egypt,768,6423,37,5,2,Always,Sometimes,Paper,Charcoal,2798,3589,337,2855,220.33216133388
Egypt,729,2906,16,6,1,Always,Sometimes,Paper,Charcoal,2022,5366,682,3318,203.143541370449
Egypt,185,6233,65,7,1,Always,Sometimes,Paper,Charcoal,1888,2038,2234,730,84.9206292778321
Egypt,241,2685,53,5,0,Always,Sometimes,Paper,Charcoal,1334,3269,1338,180,85.3690053231714
Egypt,47,2328,5,4,2,Always,Sometimes,Paper,Charcoal,1236,6048,2137,4518,60.9292613119221
Egypt,715,2970,52,8,3,Always,Sometimes,Paper,Charcoal,905,2453,2043,3095,173.30642536586
Egypt,395,4292,18,4,0,Always,Always,Paper,Charcoal,2611,1612,742,1633,129.232281322791
Egypt,154,1677,80,3,2,Always,Always,Paper,Charcoal,2852,3900,443,4337,91.7032253239413
Egypt,772,4285,75,6,3,Always,Always,Paper,Charcoal,1004,5541,1952,4958,212.629421355129
Egypt,224,1243,68,8,2,I`am not considering this option,Always,Paper,Charcoal,1149,6633,2949,2588,102.085589336462
Egypt,609,5584,89,5,0,I`am not considering this option,Always,Paper,Charcoal,1049,5777,1335,1087,185.608273324027
Egypt,459,4203,92,4,3,I`am not considering this option,Always,Paper,Charcoal,1716,2716,1240,319,141.246993324626
Egypt,456,6623,65,3,1,I`am not considering this option,Always,Paper,Charcoal,1633,1097,1403,4666,139.410165299546
Egypt,312,5363,63,7,0,I`am not considering this option,Always,Tin cans,Charcoal,1149,1758,1182,3074,102.293741299774
Egypt,419,5925,74,4,1,I`am not considering this option,Always,Tin cans,Charcoal,2052,4253,2531,325,148.683297303029
Egypt,610,6593,94,3,3,I`am not considering this option,Always,Tin cans,Charcoal,1492,3530,2597,4779,181.471201312613
Egypt,169,3850,30,6,2,I`am not considering this option,Always,Tin cans,Charcoal,2686,4448,2972,4672,101.493501305098
Egypt,467,3039,72,4,2,I`am not considering this option,Always,Tin cans,Charcoal,1206,1854,135,536,126.076173339648
Egypt,269,1047,89,3,1,I`am not considering this option,Always,Tin cans,Charcoal,1545,5973,2087,3160,109.822061341283
Egypt,67,5786,11,2,1,I`am not considering this option,Always,Tin cans,Charcoal,1007,4751,356,274,66.5623972751933
Egypt,486,6630,6,8,1,I`am not considering this option,Always,Tin cans,Heating oil,2789,2256,2711,3607,160.833017306727
Egypt,348,1282,97,6,2,I`am not considering this option,Always,Tin cans,Heating oil,1003,2155,1440,226,97.5556933458002
Egypt,610,3872,83,6,0,I`am not considering this option,Always,Tin cans,Heating oil,1074,3169,1337,1332,164.342661343442
Egypt,437,4642,78,5,2,I`am not considering this option,Always,Tin cans,Heating oil,2069,2485,832,1770,139.005541318663
Egypt,152,1960,35,5,1,I`am not considering this option,Always,Tin cans,Heating oil,1850,5987,493,2733,90.2666253239075
Egypt,646,4012,61,4,3,I`am not considering this option,Always,Tin cans,Heating oil,1898,4477,1564,4184,189.111549346966
Egypt,667,5442,30,3,0,I`am not considering this option,Always,Tin cans,Heating oil,868,5827,2235,3771,193.018873335392
Egypt,553,1202,95,6,3,I`am not considering this option,Always,Tin cans,Heating oil,2351,6687,2987,638,179.171061366585
Egypt,178,2253,28,3,1,I`am not considering this option,Always,Tin cans,Heating oil,1045,6047,2275,4310,89.0241333236425
Germany,761,1140,1,3,0,I`am not considering this option,Always,Tin cans,Heating oil,1006,2468,2210,106,178.91104006067
Germany,289,4090,45,4,1,I`am not considering this option,Always,Tin cans,Heating oil,1648,6302,1197,2340,123.948967979524
Germany,57,3827,6,5,1,I`am not considering this option,Always,Tin cans,Heating oil,2861,4258,2691,3510,78.5825039629369
Germany,238,4459,70,6,1,I`am not considering this option,Always,Tin cans,Heating oil,1392,6124,1965,4187,112.974859968773
Germany,91,4147,34,7,2,I`am not considering this option,Always,Tin cans,Heating oil,859,1036,2985,4848,47.8514399607105
Germany,507,6237,87,5,3,I`am not considering this option,Always,Tin cans,Heating oil,900,2238,890,3593,144.721459973841
Germany,346,3454,99,4,2,I`am not considering this option,Always,Tin cans,Heating oil,2444,2317,2921,4589,123.188523988127
Germany,43,6153,91,6,1,I`am not considering this option,Always,Tin cans,Heating oil,1574,6711,950,4742,84.9043999297858
Germany,478,6498,15,7,1,I`am not considering this option,Always,Tin cans,Heating oil,2265,6443,1631,964,175.101863973405
Germany,573,2374,6,4,0,I`am not considering this option,Always,Tin cans,Heating oil,966,3112,268,1446,148.328392028614
Germany,661,2281,93,3,2,I`am not considering this option,Always,Tin cans,Heating oil,2241,5765,879,1612,197.377376031812
Germany,20,6169,19,5,3,I`am not considering this option,Always,Tin cans,Heating oil,2275,3174,322,189,63.5466679326298
Germany,513,6311,81,6,3,I`am not considering this option,Always,Tin cans,Heating oil,1557,6868,1062,4694,179.72512797406
Germany,211,2170,35,7,0,I`am not considering this option,Always,Tin cans,Heating oil,1171,2017,659,161,71.792395993968
Germany,492,4747,68,6,3,I`am not considering this option,Always,Tin cans,Heating oil,2613,6679,636,109,178.561683990234
Germany,209,6412,1,5,2,I`am not considering this option,Always,Tin cans,Heating oil,1583,2234,1462,1127,89.5508279494385
Germany,320,4566,66,4,3,I`am not considering this option,Always,Tin cans,Heating oil,1268,6673,563,665,128.988971975768
Germany,782,6947,88,3,3,I`am not considering this option,Always,Food,Heating oil,935,1135,1721,433,198.801523992419
Germany,170,1886,22,5,3,I`am not considering this option,Always,Food,Heating oil,2132,5839,967,902,98.7170479941469
Germany,262,2246,89,5,3,I`am not considering this option,Always,Food,Heating oil,2913,1529,841,617,104.476203994173
Germany,756,3836,61,5,0,I`am not considering this option,Always,Food,Heating oil,919,2538,173,4768,192.858312026186
Germany,102,6551,44,9,2,I`am not considering this option,Always,Food,Heating oil,2639,5036,1372,4667,102.892067934617
Germany,752,2691,1,10,2,I`am not considering this option,Always,Food,Heating oil,2305,5365,2907,478,216.621008042929
Germany,421,1727,37,13,0,I`am not considering this option,Always,Food,Heating oil,2593,3450,1474,157,140.450556019111
Germany,618,3784,28,4,2,I`am not considering this option,Always,Food,Heating oil,2630,5115,2245,2981,197.126780015876
Germany,418,6751,64,7,0,I`am not considering this option,Always,Food,Heating oil,2733,4710,2009,4023,166.463595961311
Germany,144,6328,81,9,2,I`am not considering this option,Always,Food,Heating oil,1525,6596,1998,3144,107.668911938436
Germany,350,2667,94,9,2,I`am not considering this option,Always,Food,Heating oil,1628,1476,2215,3005,110.742059997713
Germany,377,6604,84,12,2,I`am not considering this option,Always,Food,Heating oil,2404,5824,1280,3409,160.409219957677
Germany,203,5996,25,5,3,I`am not considering this option,Always,Food,Heating oil,1536,814,2837,2260,84.3633279517705
Germany,215,4832,89,3,2,I`am not considering this option,Always,Tin cans,Heating oil,2604,5652,849,3098,119.803255961015
Egypt,184,3044,31,7,3,Sometimes,Sometimes,Plastic,Heating oil,1729,2143,2933,2195,75.9055853154227
Egypt,303,2682,69,7,0,Always,Sometimes,Glass,Coal,2803,1046,1894,4890,105.570469328069
Egypt,51,3582,38,8,3,Sometimes,Always,Tin cans,Natural Gas,2586,3130,1317,260,67.697381296182
Egypt,756,3702,86,7,3,Sometimes,Always,Paper,Wood,2162,5570,2968,4239,223.957825359264
Egypt,777,1874,67,6,2,I`am not considering this option,Sometimes,Food,Heating oil,2169,3619,2316,3444,207.266437382803
Egypt,607,3433,97,7,1,Always,Always,Plastic,Wood,1284,2518,2510,4307,162.88807334702
Egypt,288,2556,18,5,1,I`am not considering this option,Always,Glass,Natural Gas,1229,5258,1491,1440,110.628037331696
Egypt,685,4012,31,7,0,Sometimes,I`am not considering this option,Tin cans,Wood,1280,2632,1842,117,176.504681352927
Egypt,318,3810,36,2,0,I`am not considering this option,Sometimes,Tin cans,Electricity,2219,5873,2581,4482,130.098997319331
Egypt,216,6772,44,5,3,Always,Always,Plastic,Heating oil,1623,1697,1640,3195,91.3371932763711
Egypt,757,1867,57,4,2,Sometimes,Always,Plastic,Natural Gas,1784,5971,2438,1151,213.283105381611
Egypt,442,2298,59,9,0,I`am not considering this option,Sometimes,Tin cans,Wood,966,6851,2606,2332,141.759397346436
Egypt,310,2322,81,4,3,Always,Sometimes,Glass,Wood,2823,4066,1397,888,121.109501331827
Egypt,311,3322,22,6,0,Always,Always,Glass,Heating oil,1371,3698,419,2169,108.874769325167
Egypt,757,5610,26,5,1,Sometimes,I`am not considering this option,Paper,Electricity,1932,989,835,834,195.56797334259
Egypt,432,5445,20,5,0,Always,I`am not considering this option,Food,No heating,1485,6289,350,2123,154.123633313535
Egypt,399,1485,64,4,0,Sometimes,Sometimes,Food,Heating oil,1824,6119,1437,4616,142.444061350846
Egypt,596,1076,66,7,3,Sometimes,Always,Paper,Vegetable oil,1786,5559,2756,322,177.190797374276
Egypt,778,2688,33,3,3,Sometimes,Always,Tin cans,Charcoal,1258,968,1944,2480,184.850869376301
Egypt,690,1426,12,7,3,I`am not considering this option,Sometimes,Tin cans,Peat,2053,2045,1495,1402,171.325613383352
Egypt,22,3459,63,8,0,Always,I`am not considering this option,Paper,Electricity,2750,3106,2406,3317,62.9210972928849
Egypt,761,6247,52,4,0,Always,Always,Glass,Vegetable oil,2502,4113,1044,4669,224.905769334013
Egypt,151,7000,60,9,2,I`am not considering this option,Sometimes,Glass,Wood,1418,2841,1887,1258,82.3670612665425
Egypt,465,5700,46,5,2,I`am not considering this option,Sometimes,Food,Wood,1507,2608,2290,2556,142.320893312057
Egypt,693,2593,73,5,3,Sometimes,Always,Glass,Wood,1561,2320,2123,3189,183.000145366341
Egypt,355,6932,32,3,1,Always,I`am not considering this option,Paper,Electricity,1136,2333,2034,3827,117.059329288796
Egypt,533,2460,25,4,0,I`am not considering this option,Sometimes,Plastic,Wood,2477,4220,1667,3859,162.688281355779
Egypt,718,6700,85,0,2,Sometimes,Always,Paper,Natural Gas,1171,1078,2634,3785,188.994729322435
Egypt,281,1170,23,4,1,Sometimes,I`am not considering this option,Glass,Natural Gas,2773,3932,2557,1724,114.790141345937
Egypt,456,4165,40,6,0,Always,Sometimes,Glass,Wood,1735,2197,2249,1026,132.700189328525
Egypt,501,4228,81,5,0,Always,Always,Food,Vegetable oil,2425,2769,154,2514,158.838709329177
Egypt,87,2423,28,4,0,I`am not considering this option,Always,Tin cans,Electricity,2869,5050,117,2123,84.1060813130095
Egypt,346,4559,55,3,3,Always,Sometimes,Tin cans,Wood,2113,4954,261,1376,128.239517312448
Egypt,23,2225,55,5,0,Sometimes,I`am not considering this option,Tin cans,Electricity,970,6524,1375,1493,58.5022333071049
Egypt,712,6666,80,9,0,Sometimes,Sometimes,Plastic,Wood,1173,6728,2076,657,212.541777322751
Egypt,241,1971,48,4,0,Sometimes,Always,Plastic,Vegetable oil,1366,862,1673,2490,77.3630453313957
Egypt,387,6882,74,0,3,I`am not considering this option,Sometimes,Glass,Vegetable oil,2041,2816,2288,2031,136.747505289371
Egypt,214,2341,100,6,3,I`am not considering this option,Always,Glass,Electricity,857,4169,407,329,86.4612413210478
Egypt,484,6634,77,4,0,Sometimes,Always,Food,Wood,2254,3788,2652,1688,169.931421301289
Egypt,160,5095,0,2,3,Always,Always,Paper,Wood,1859,6215,1586,1300,101.805917292614
Egypt,501,4033,5,4,1,Always,I`am not considering this option,Paper,Wood,2221,2983,2691,3580,152.346837336815
Egypt,727,3285,69,6,3,Sometimes,Sometimes,Food,Natural Gas,2090,2263,2286,1596,193.552517362307
Egypt,418,4550,70,2,0,I`am not considering this option,Sometimes,Glass,Natural Gas,2190,3009,2219,1808,138.540069318364
Egypt,284,3158,56,6,3,Sometimes,I`am not considering this option,Tin cans,Natural Gas,1954,1276,403,4683,96.1340653219456
Egypt,424,5434,61,8,0,I`am not considering this option,Always,Food,Wood,1662,4731,2520,4421,152.429313309988
Egypt,171,6065,53,9,1,Always,I`am not considering this option,Glass,Wood,2518,1866,1855,3492,91.5480532792629
Egypt,800,3901,44,5,3,Sometimes,Always,Plastic,Natural Gas,2296,6446,1857,2898,236.447741364298
Egypt,486,4781,11,8,0,I`am not considering this option,Always,Plastic,Natural Gas,1299,5645,1117,3023,158.194081326755
Egypt,714,6738,57,4,1,Always,Always,Paper,Electricity,1885,6308,1755,4310,221.668853323713
Egypt,456,1811,27,7,3,Always,Always,Glass,Wood,2915,1247,376,2381,136.868377355506
Egypt,731,6198,83,2,1,Sometimes,Sometimes,Food,Wood,939,4380,157,1563,202.108841329421
Egypt,458,5155,9,0,3,Sometimes,Sometimes,Glass,Wood,2352,4596,2513,1680,158.707405319984
Egypt,484,2287,39,6,2,I`am not considering this option,I`am not considering this option,Food,Vegetable oil,1252,6418,2632,4153,157.096041352065
Egypt,773,3283,60,2,1,I`am not considering this option,Always,Paper,Vegetable oil,2089,1566,2482,4564,200.765741367254
Egypt,460,4377,2,1,3,Sometimes,Sometimes,Plastic,Wood,1092,5699,672,2340,146.593901329266
Egypt,453,2160,91,7,1,Sometimes,I`am not considering this option,Tin cans,Wood,1305,1839,900,469,122.104833346678
Egypt,329,1775,85,3,2,Always,Always,Tin cans,Vegetable oil,1723,5628,2727,2501,122.432721339325
Egypt,589,3133,88,6,3,Sometimes,Sometimes,Paper,Wood,1456,4159,991,3846,168.449637349293
Egypt,434,6216,73,7,1,Always,Sometimes,Plastic,Vegetable oil,2519,1058,2562,2677,136.488961301405
Egypt,447,4353,61,4,0,I`am not considering this option,I`am not considering this option,Tin cans,Electricity,865,6693,2202,2443,148.800121323993
Egypt,212,1077,68,2,2,Sometimes,Always,Tin cans,Electricity,984,2679,536,2771,74.1096173369909
Egypt,417,3846,1,4,1,Sometimes,Always,Paper,No heating,1076,6310,2082,1251,144.548041331099
Egypt,59,1243,22,5,3,Always,Always,Plastic,No heating,2852,4041,807,710,67.8865413238379
Egypt,371,4011,90,2,3,I`am not considering this option,Sometimes,Paper,Wood,1190,5933,2042,4419,133.672081318371
Egypt,444,1581,62,5,1,Sometimes,Sometimes,Food,No heating,2592,6196,2933,4767,160.968385354305
Egypt,636,2371,22,1,0,Sometimes,I`am not considering this option,Food,Charcoal,894,1345,1603,3408,155.619765366875
Egypt,554,6947,8,0,3,Sometimes,Always,Plastic,Coal,2016,6163,2408,2357,190.65498530951
Egypt,121,6936,24,7,1,Always,Sometimes,Paper,Wood,2773,5750,2915,3180,105.00109326689
Egypt,660,1110,9,8,0,Always,Sometimes,Plastic,Coal,2049,6327,1540,1409,187.948793384139
Egypt,239,6390,77,6,3,I`am not considering this option,Always,Food,Wood,2712,6557,1877,965,138.519721280472
Egypt,99,4641,39,7,1,Always,I`am not considering this option,Glass,Wood,2057,5270,2347,1274,85.4537012890092
Egypt,640,4644,20,7,2,Sometimes,I`am not considering this option,Glass,Coal,2768,4317,1401,2290,198.709477342488
Egypt,99,3352,46,5,0,Sometimes,I`am not considering this option,Glass,Charcoal,2252,3510,1748,663,76.6901453026794
Egypt,268,6523,67,6,0,I`am not considering this option,Always,Plastic,No heating,1493,1627,1726,1744,100.66927728244
Egypt,521,6326,1,4,1,Sometimes,Sometimes,Plastic,Charcoal,1441,5499,2927,1604,167.648621313748
Egypt,237,4931,1,1,2,Always,Sometimes,Paper,Coal,2541,6803,2566,3688,124.982837301728
Egypt,721,1469,26,2,0,Always,Always,Glass,Electricity,1788,3569,1288,1272,189.162805384709
Egypt,228,3329,88,5,0,Sometimes,I`am not considering this option,Glass,Electricity,1086,6666,2218,2141,109.449425312307
Egypt,377,6551,83,10,0,Sometimes,Always,Food,Peat,1851,6379,1638,1304,157.940205291599
Egypt,612,1659,40,5,1,Sometimes,I`am not considering this option,Food,Peat,917,2411,374,386,153.550589371217
Egypt,65,1789,75,3,3,I`am not considering this option,Sometimes,Food,No heating,2093,3878,1215,1336,63.9720933145488
Egypt,593,4421,47,6,3,I`am not considering this option,Always,Paper,Peat,1456,3259,2916,4289,170.107337338434
Egypt,285,2734,20,5,2,Always,Always,Plastic,Coal,1304,2234,1373,347,90.2355453292831
Egypt,679,4693,3,7,0,Always,Always,Tin cans,Charcoal,1218,2024,1934,983,171.965529346847
Egypt,533,6999,18,5,0,I`am not considering this option,Sometimes,Tin cans,Peat,2500,2667,2610,3736,166.991373306229
